year,cat,perc,subname,subcat,catname
1949,7,.73799998,"Region","Northeast","perc7"
1949,8,1.158,"Region","Northeast","perc8"
1949,9,.54900002,"Region","Northeast","perc9"
1949,10,1.534,"Region","Northeast","perc10"
1949,11,.142,"Region","Northeast","perc11"
1949,12,0,"Region","Northeast","perc12"
1949,13,3.049,"Region","Northeast","perc13"
1949,14,0,"Region","Northeast","perc14"
1949,15,23.73,"Region","Northeast","perc15"
1950,1,21.865999,"Region","Midwest","perc1"
1950,2,2.0799999,"Region","Midwest","perc2"
1950,3,.47600001,"Region","Midwest","perc3"
1950,4,.102,"Region","Midwest","perc4"
1950,5,9.2220001,"Region","Midwest","perc5"
1950,6,34.514999,"Region","Midwest","perc6"
1950,7,1.4579999,"Region","Midwest","perc7"
1950,8,.061,"Region","Midwest","perc8"
1950,9,.30700001,"Region","Midwest","perc9"
1950,10,6.7940001,"Region","Midwest","perc10"
1950,11,.051,"Region","Midwest","perc11"
1950,12,0,"Region","Midwest","perc12"
1950,13,4.7399998,"Region","Midwest","perc13"
1950,14,0,"Region","Midwest","perc14"
1950,15,18.327,"Region","Midwest","perc15"
1950,1,18.677999,"Region","West","perc1"
1950,2,2.5899999,"Region","West","perc2"
1950,3,.43799999,"Region","West","perc3"
1950,4,.26699999,"Region","West","perc4"
1950,5,10.1,"Region","West","perc5"
1950,6,37.374001,"Region","West","perc6"
1950,7,1.939,"Region","West","perc7"
1950,8,.21699999,"Region","West","perc8"
1950,9,.65200001,"Region","West","perc9"
1950,10,7.6420002,"Region","West","perc10"
1950,11,.087,"Region","West","perc11"
1950,12,0,"Region","West","perc12"
1950,13,5.3060002,"Region","West","perc13"
1950,14,0,"Region","West","perc14"
1950,15,14.709,"Region","West","perc15"
1950,1,13.452,"Region","South","perc1"
1950,2,1.336,"Region","South","perc2"
1950,3,1.831,"Region","South","perc3"
1950,4,.09,"Region","South","perc4"
1950,5,7.7249999,"Region","South","perc5"
1950,6,37.006001,"Region","South","perc6"
1950,7,.90799999,"Region","South","perc7"
1950,8,.17,"Region","South","perc8"
1950,9,1.205,"Region","South","perc9"
1950,10,6.7259998,"Region","South","perc10"
1950,11,.045,"Region","South","perc11"
1950,12,0,"Region","South","perc12"
1950,13,3.8,"Region","South","perc13"
1950,14,0,"Region","South","perc14"
1950,15,25.704,"Region","South","perc15"
1950,1,22.789,"Region","Northeast","perc1"
1950,2,3.4260001,"Region","Northeast","perc2"
1950,3,.778,"Region","Northeast","perc3"
1950,4,.067,"Region","Northeast","perc4"
1950,5,7.1890001,"Region","Northeast","perc5"
1950,6,38.137001,"Region","Northeast","perc6"
1950,7,1.5599999,"Region","Northeast","perc7"
1950,8,.125,"Region","Northeast","perc8"
1950,9,.36199999,"Region","Northeast","perc9"
1950,10,6.9710002,"Region","Northeast","perc10"
1950,11,.033,"Region","Northeast","perc11"
1950,12,0,"Region","Northeast","perc12"
1950,13,4.6329999,"Region","Northeast","perc13"
1950,14,0,"Region","Northeast","perc14"
1950,15,13.93,"Region","Northeast","perc15"
1951,1,20.448999,"Region","Midwest","perc1"
1951,2,.54299998,"Region","Midwest","perc2"
1951,3,.495,"Region","Midwest","perc3"
1951,4,.61799997,"Region","Midwest","perc4"
1951,5,1.076,"Region","Midwest","perc5"
1951,6,59.106998,"Region","Midwest","perc6"
1951,7,0,"Region","Midwest","perc7"
1951,8,0,"Region","Midwest","perc8"
1951,9,2.812,"Region","Midwest","perc9"
1951,10,3.5840001,"Region","Midwest","perc10"
1951,11,.206,"Region","Midwest","perc11"
1951,12,0,"Region","Midwest","perc12"
1951,13,9.8050003,"Region","Midwest","perc13"
1951,14,0,"Region","Midwest","perc14"
1951,15,1.3049999,"Region","Midwest","perc15"
1951,1,25.282,"Region","West","perc1"
1951,2,.98900002,"Region","West","perc2"
1951,3,0,"Region","West","perc3"
1951,4,.25400001,"Region","West","perc4"
1951,5,.226,"Region","West","perc5"
1951,6,54.859001,"Region","West","perc6"
1951,7,0,"Region","West","perc7"
1951,8,.33899999,"Region","West","perc8"
1951,9,2.7679999,"Region","West","perc9"
1951,10,4.802,"Region","West","perc10"
1951,11,.085,"Region","West","perc11"
1951,12,0,"Region","West","perc12"
1951,13,9.04,"Region","West","perc13"
1951,14,0,"Region","West","perc14"
1951,15,1.3559999,"Region","West","perc15"
1951,1,28.915001,"Region","South","perc1"
1951,2,.472,"Region","South","perc2"
1951,3,0,"Region","South","perc3"
1951,4,.236,"Region","South","perc4"
1951,5,1.205,"Region","South","perc5"
1951,6,50.557999,"Region","South","perc6"
1951,7,0,"Region","South","perc7"
1951,8,0,"Region","South","perc8"
1951,9,4.2979999,"Region","South","perc9"
1951,10,3.3329999,"Region","South","perc10"
1951,11,.079,"Region","South","perc11"
1951,12,0,"Region","South","perc12"
1951,13,8.3889999,"Region","South","perc13"
1951,14,0,"Region","South","perc14"
1951,15,2.516,"Region","South","perc15"
1951,1,23.465,"Region","Northeast","perc1"
1951,2,1.957,"Region","Northeast","perc2"
1951,3,.116,"Region","Northeast","perc3"
1951,4,1.101,"Region","Northeast","perc4"
1951,5,1.24,"Region","Northeast","perc5"
1951,6,58.709999,"Region","Northeast","perc6"
1951,7,0,"Region","Northeast","perc7"
1951,8,.207,"Region","Northeast","perc8"
1951,9,1.964,"Region","Northeast","perc9"
1951,10,2.7880001,"Region","Northeast","perc10"
1951,11,.36700001,"Region","Northeast","perc11"
1951,12,0,"Region","Northeast","perc12"
1951,13,7.0760002,"Region","Northeast","perc13"
1951,14,0,"Region","Northeast","perc14"
1951,15,1.008,"Region","Northeast","perc15"
1952,1,20.816,"Region","Midwest","perc1"
1952,2,1.988,"Region","Midwest","perc2"
1952,3,.29699999,"Region","Midwest","perc3"
1952,4,.322,"Region","Midwest","perc4"
1952,5,6.6859999,"Region","Midwest","perc5"
1952,6,54.702,"Region","Midwest","perc6"
1952,7,0,"Region","Midwest","perc7"
1952,8,.017,"Region","Midwest","perc8"
1952,9,.81900001,"Region","Midwest","perc9"
1952,10,9.0389996,"Region","Midwest","perc10"
1952,11,0,"Region","Midwest","perc11"
1952,12,0,"Region","Midwest","perc12"
1952,13,3.349,"Region","Midwest","perc13"
1952,14,0,"Region","Midwest","perc14"
1952,15,1.966,"Region","Midwest","perc15"
1952,1,19.327,"Region","West","perc1"
1952,2,2.096,"Region","West","perc2"
1952,3,.156,"Region","West","perc3"
1952,4,.208,"Region","West","perc4"
1952,5,8.552,"Region","West","perc5"
1952,6,51.356998,"Region","West","perc6"
1952,7,0,"Region","West","perc7"
1952,8,0,"Region","West","perc8"
1952,9,1.076,"Region","West","perc9"
1952,10,10.51,"Region","West","perc10"
1952,11,0,"Region","West","perc11"
1952,12,0,"Region","West","perc12"
1952,13,3.428,"Region","West","perc13"
1952,14,0,"Region","West","perc14"
1952,15,3.29,"Region","West","perc15"
1952,1,19.337999,"Region","South","perc1"
1952,2,1.057,"Region","South","perc2"
1952,3,.91799998,"Region","South","perc3"
1952,4,.145,"Region","South","perc4"
1952,5,8.2720003,"Region","South","perc5"
1952,6,50.471001,"Region","South","perc6"
1952,7,0,"Region","South","perc7"
1952,8,.074,"Region","South","perc8"
1952,9,1.7,"Region","South","perc9"
1952,10,11.126,"Region","South","perc10"
1952,11,0,"Region","South","perc11"
1952,12,0,"Region","South","perc12"
1952,13,3.852,"Region","South","perc13"
1952,14,0,"Region","South","perc14"
1952,15,3.0469999,"Region","South","perc15"
1952,1,22.798,"Region","Northeast","perc1"
1952,2,1.34,"Region","Northeast","perc2"
1952,3,.47999999,"Region","Northeast","perc3"
1952,4,.493,"Region","Northeast","perc4"
1952,5,4.73,"Region","Northeast","perc5"
1952,6,55.094002,"Region","Northeast","perc6"
1952,7,0,"Region","Northeast","perc7"
1952,8,.011,"Region","Northeast","perc8"
1952,9,.184,"Region","Northeast","perc9"
1952,10,9.8809996,"Region","Northeast","perc10"
1952,11,0,"Region","Northeast","perc11"
1952,12,0,"Region","Northeast","perc12"
1952,13,2.7479999,"Region","Northeast","perc13"
1952,14,0,"Region","Northeast","perc14"
1952,15,2.2409999,"Region","Northeast","perc15"
1953,1,37.063,"Region","Midwest","perc1"
1953,2,6.9060001,"Region","Midwest","perc2"
1953,3,1.875,"Region","Midwest","perc3"
1953,4,.625,"Region","Midwest","perc4"
1953,5,26.844,"Region","Midwest","perc5"
1953,6,12.901,"Region","Midwest","perc6"
1953,7,0,"Region","Midwest","perc7"
1953,8,0,"Region","Midwest","perc8"
1953,9,0,"Region","Midwest","perc9"
1953,10,7.823,"Region","Midwest","perc10"
1953,11,0,"Region","Midwest","perc11"
1953,12,0,"Region","Midwest","perc12"
1953,13,5.9640002,"Region","Midwest","perc13"
1953,14,0,"Region","Midwest","perc14"
1953,15,0,"Region","Midwest","perc15"
1953,1,39.279999,"Region","West","perc1"
1953,2,5.9070001,"Region","West","perc2"
1953,3,0,"Region","West","perc3"
1953,4,0,"Region","West","perc4"
1953,5,17.806,"Region","West","perc5"
1953,6,16.584999,"Region","West","perc6"
1953,7,0,"Region","West","perc7"
1953,8,0,"Region","West","perc8"
1953,9,0,"Region","West","perc9"
1953,10,9.5570002,"Region","West","perc10"
1953,11,0,"Region","West","perc11"
1953,12,0,"Region","West","perc12"
1953,13,10.865,"Region","West","perc13"
1953,14,0,"Region","West","perc14"
1953,15,0,"Region","West","perc15"
1953,1,33.214001,"Region","South","perc1"
1953,2,10.206,"Region","South","perc2"
1953,3,1.948,"Region","South","perc3"
1953,4,0,"Region","South","perc4"
1953,5,28.983,"Region","South","perc5"
1953,6,13.615,"Region","South","perc6"
1953,7,1.299,"Region","South","perc7"
1953,8,0,"Region","South","perc8"
1953,9,0,"Region","South","perc9"
1953,10,6.5149999,"Region","South","perc10"
1953,11,0,"Region","South","perc11"
1953,12,0,"Region","South","perc12"
1953,13,4.2210002,"Region","South","perc13"
1953,14,0,"Region","South","perc14"
1953,15,0,"Region","South","perc15"
1953,1,46.224998,"Region","Northeast","perc1"
1953,2,10.283,"Region","Northeast","perc2"
1953,3,3.322,"Region","Northeast","perc3"
1953,4,0,"Region","Northeast","perc4"
1953,5,11.38,"Region","Northeast","perc5"
1953,6,14.884,"Region","Northeast","perc6"
1953,7,.85500002,"Region","Northeast","perc7"
1953,8,0,"Region","Northeast","perc8"
1953,9,0,"Region","Northeast","perc9"
1953,10,9.7740002,"Region","Northeast","perc10"
1953,11,0,"Region","Northeast","perc11"
1953,12,0,"Region","Northeast","perc12"
1953,13,3.2780001,"Region","Northeast","perc13"
1953,14,0,"Region","Northeast","perc14"
1953,15,0,"Region","Northeast","perc15"
1954,1,27.216999,"Region","Midwest","perc1"
1954,2,3.2130001,"Region","Midwest","perc2"
1954,3,2.5150001,"Region","Midwest","perc3"
1954,4,.454,"Region","Midwest","perc4"
1954,5,8.6540003,"Region","Midwest","perc5"
1954,6,29.105,"Region","Midwest","perc6"
1954,7,.55800003,"Region","Midwest","perc7"
1954,8,.773,"Region","Midwest","perc8"
1954,9,.49200001,"Region","Midwest","perc9"
1954,10,12.402,"Region","Midwest","perc10"
1954,11,.98199999,"Region","Midwest","perc11"
1954,12,0,"Region","Midwest","perc12"
1954,13,3.29,"Region","Midwest","perc13"
1954,14,0,"Region","Midwest","perc14"
1954,15,10.346,"Region","Midwest","perc15"
1954,1,25.568001,"Region","West","perc1"
1954,2,3.46,"Region","West","perc2"
1954,3,0,"Region","West","perc3"
1954,4,.62300003,"Region","West","perc4"
1954,5,4.2839999,"Region","West","perc5"
1954,6,33.424999,"Region","West","perc6"
1954,7,1.192,"Region","West","perc7"
1954,8,.86699998,"Region","West","perc8"
1954,9,.63700002,"Region","West","perc9"
1954,10,14.168,"Region","West","perc10"
1954,11,.505,"Region","West","perc11"
1954,12,0,"Region","West","perc12"
1954,13,4.3410001,"Region","West","perc13"
1954,14,0,"Region","West","perc14"
1954,15,10.93,"Region","West","perc15"
1954,1,27.004,"Region","South","perc1"
1954,2,3.5599999,"Region","South","perc2"
1954,3,4.6939998,"Region","South","perc3"
1954,4,.75999999,"Region","South","perc4"
1954,5,8.9799995,"Region","South","perc5"
1954,6,24.917,"Region","South","perc6"
1954,7,.52499998,"Region","South","perc7"
1954,8,.53299999,"Region","South","perc8"
1954,9,1.302,"Region","South","perc9"
1954,10,11.088,"Region","South","perc10"
1954,11,.68800002,"Region","South","perc11"
1954,12,0,"Region","South","perc12"
1954,13,2.309,"Region","South","perc13"
1954,14,0,"Region","South","perc14"
1954,15,13.64,"Region","South","perc15"
1954,1,35.666,"Region","Northeast","perc1"
1954,2,4.7150002,"Region","Northeast","perc2"
1954,3,1.232,"Region","Northeast","perc3"
1954,4,.59799999,"Region","Northeast","perc4"
1954,5,3.0799999,"Region","Northeast","perc5"
1954,6,26.413,"Region","Northeast","perc6"
1954,7,.43200001,"Region","Northeast","perc7"
1954,8,.66299999,"Region","Northeast","perc8"
1954,9,.433,"Region","Northeast","perc9"
1954,10,13.676,"Region","Northeast","perc10"
1954,11,.70700002,"Region","Northeast","perc11"
1954,12,0,"Region","Northeast","perc12"
1954,13,3.1530001,"Region","Northeast","perc13"
1954,14,0,"Region","Northeast","perc14"
1954,15,9.2309999,"Region","Northeast","perc15"
1955,1,8.4460001,"Region","Midwest","perc1"
1955,2,4.4169998,"Region","Midwest","perc2"
1955,3,1.979,"Region","Midwest","perc3"
1955,4,0,"Region","Midwest","perc4"
1955,5,7.6339998,"Region","Midwest","perc5"
1955,6,59.669998,"Region","Midwest","perc6"
1955,7,0,"Region","Midwest","perc7"
1955,8,3.3239999,"Region","Midwest","perc8"
1955,9,0,"Region","Midwest","perc9"
1955,10,8.1850004,"Region","Midwest","perc10"
1955,11,.28,"Region","Midwest","perc11"
1955,12,0,"Region","Midwest","perc12"
1955,13,6.0640001,"Region","Midwest","perc13"
1955,14,0,"Region","Midwest","perc14"
1955,15,0,"Region","Midwest","perc15"
1955,1,8.1280003,"Region","West","perc1"
1955,2,4.2930002,"Region","West","perc2"
1955,3,3.431,"Region","West","perc3"
1955,4,0,"Region","West","perc4"
1955,5,7.0599999,"Region","West","perc5"
1955,6,58.525002,"Region","West","perc6"
1955,7,0,"Region","West","perc7"
1955,8,1.6339999,"Region","West","perc8"
1955,9,0,"Region","West","perc9"
1955,10,8.4309998,"Region","West","perc10"
1955,11,1.307,"Region","West","perc11"
1955,12,0,"Region","West","perc12"
1955,13,7.1900001,"Region","West","perc13"
1955,14,0,"Region","West","perc14"
1955,15,0,"Region","West","perc15"
1955,1,5.0650001,"Region","South","perc1"
1955,2,3.4389999,"Region","South","perc2"
1955,3,11.343,"Region","South","perc3"
1955,4,0,"Region","South","perc4"
1955,5,3.934,"Region","South","perc5"
1955,6,61.577999,"Region","South","perc6"
1955,7,0,"Region","South","perc7"
1955,8,2.0020001,"Region","South","perc8"
1955,9,0,"Region","South","perc9"
1955,10,6.5609999,"Region","South","perc10"
1955,11,.35299999,"Region","South","perc11"
1955,12,0,"Region","South","perc12"
1955,13,5.724,"Region","South","perc13"
1955,14,0,"Region","South","perc14"
1955,15,0,"Region","South","perc15"
1955,1,9.7580004,"Region","Northeast","perc1"
1955,2,3.4330001,"Region","Northeast","perc2"
1955,3,2.9460001,"Region","Northeast","perc3"
1955,4,0,"Region","Northeast","perc4"
1955,5,2.168,"Region","Northeast","perc5"
1955,6,59.431999,"Region","Northeast","perc6"
1955,7,0,"Region","Northeast","perc7"
1955,8,5.8130002,"Region","Northeast","perc8"
1955,9,0,"Region","Northeast","perc9"
1955,10,10.04,"Region","Northeast","perc10"
1955,11,.89300001,"Region","Northeast","perc11"
1955,12,0,"Region","Northeast","perc12"
1955,13,5.5159998,"Region","Northeast","perc13"
1955,14,0,"Region","Northeast","perc14"
1955,15,0,"Region","Northeast","perc15"
1956,1,19.115999,"Region","Midwest","perc1"
1956,2,2.684,"Region","Midwest","perc2"
1956,3,7.9200001,"Region","Midwest","perc3"
1956,4,0,"Region","Midwest","perc4"
1956,5,15.422,"Region","Midwest","perc5"
1956,6,44.25,"Region","Midwest","perc6"
1956,7,0,"Region","Midwest","perc7"
1956,8,.027,"Region","Midwest","perc8"
1956,9,.74900001,"Region","Midwest","perc9"
1956,10,3.0710001,"Region","Midwest","perc10"
1956,11,.94199997,"Region","Midwest","perc11"
1956,12,0,"Region","Midwest","perc12"
1956,13,5.5650001,"Region","Midwest","perc13"
1956,14,.23800001,"Region","Midwest","perc14"
1956,15,.016,"Region","Midwest","perc15"
1956,1,16.476999,"Region","West","perc1"
1956,2,2.171,"Region","West","perc2"
1956,3,5.2420001,"Region","West","perc3"
1956,4,0,"Region","West","perc4"
1956,5,8.2860003,"Region","West","perc5"
1956,6,52.858002,"Region","West","perc6"
1956,7,0,"Region","West","perc7"
1956,8,.164,"Region","West","perc8"
1956,9,.90499997,"Region","West","perc9"
1956,10,3.632,"Region","West","perc10"
1956,11,1.944,"Region","West","perc11"
1956,12,0,"Region","West","perc12"
1956,13,8.2580004,"Region","West","perc13"
1956,14,.064,"Region","West","perc14"
1956,15,0,"Region","West","perc15"
1956,1,11.211,"Region","South","perc1"
1956,2,1.243,"Region","South","perc2"
1956,3,28.367001,"Region","South","perc3"
1956,4,0,"Region","South","perc4"
1956,5,13.668,"Region","South","perc5"
1956,6,34.054001,"Region","South","perc6"
1956,7,0,"Region","South","perc7"
1956,8,0,"Region","South","perc8"
1956,9,1.192,"Region","South","perc9"
1956,10,3.362,"Region","South","perc10"
1956,11,.45699999,"Region","South","perc11"
1956,12,0,"Region","South","perc12"
1956,13,6.2410002,"Region","South","perc13"
1956,14,.206,"Region","South","perc14"
1956,15,0,"Region","South","perc15"
1956,1,15.781,"Region","Northeast","perc1"
1956,2,2.437,"Region","Northeast","perc2"
1956,3,9.3940001,"Region","Northeast","perc3"
1956,4,0,"Region","Northeast","perc4"
1956,5,6.1199999,"Region","Northeast","perc5"
1956,6,55.659,"Region","Northeast","perc6"
1956,7,0,"Region","Northeast","perc7"
1956,8,0,"Region","Northeast","perc8"
1956,9,.44499999,"Region","Northeast","perc9"
1956,10,2.658,"Region","Northeast","perc10"
1956,11,1.235,"Region","Northeast","perc11"
1956,12,0,"Region","Northeast","perc12"
1956,13,5.8720002,"Region","Northeast","perc13"
1956,14,.377,"Region","Northeast","perc14"
1956,15,.023,"Region","Northeast","perc15"
1957,1,18.627001,"Region","Midwest","perc1"
1957,2,3.9660001,"Region","Midwest","perc2"
1957,3,10.487,"Region","Midwest","perc3"
1957,4,.233,"Region","Midwest","perc4"
1957,5,9.934,"Region","Midwest","perc5"
