ccode,govtseq,portfolio,lastname,firstname,gender,party,marpor,multipleministers,ts_start,ts_end,duration
"USA",18,"Transportation","Adams","B","Male","DEM",61320,0,20jan1977,19jan1979,730
"USA",18,"Treasury","Blumenthal","WM","Male","DEM",61320,0,20jan1977,19jan1979,730
"USA",18,"Vice President","Mondale","W","Male","DEM",61320,0,20jan1977,19jan1979,730
"USA",19,"Agriculture","Bergland","RCB","Male","DEM",61320,0,20jan1979,19jan1981,731
"USA",19,"Attorney General","Bell","GB","Male","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Attorney General","Civiletti","BR","Male","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Commerce","Kreps","JM","Male","DEM",61320,0,20jan1979,19jan1981,731
"USA",19,"Defense","Brown","H ","Male","DEM",61320,0,20jan1979,19jan1981,731
"USA",19,"Education","Hufstedler","SM","Male","DEM",61320,0,20jan1979,19jan1981,731
"USA",19,"Energy","Schlesinger","JR","Male","REP",61620,1,20jan1979,19jan1981,731
"USA",19,"Energy","Duncan","CW","Male","NONA",,1,20jan1979,19jan1981,731
"USA",19,"Health and Human Services","Harris","PR","Female","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Health, Education and Welfare","Harris","PR","Female","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Housing and Urban Development","Harris","PR","Male","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Housing and Urban Development","Landrieu","M","Male","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Interior","Andrews","CD","Male","DEM",61320,0,20jan1979,19jan1981,731
"USA",19,"Labor","Marshall","FR","Male","DEM",61320,0,20jan1979,19jan1981,731
"USA",19,"President","Carter","J","Male","DEM",61320,0,20jan1979,19jan1981,731
"USA",19,"Secretary of State","Vance","CR","Male","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Secretary of State","Muskie","ES","Male","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Transportation","Goldschmidt","NE","Male","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Transportation","Adams","B","Male","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Treasury","Blumenthal","WM","Male","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Treasury","Miller","GW","Male","DEM",61320,1,20jan1979,19jan1981,731
"USA",19,"Vice President","Mondale","W","Male","DEM",61320,0,20jan1979,19jan1981,731
"USA",20,"Agriculture","Block","J","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Attorney General","Smith","WF","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Commerce","Baldrige","M","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Defense","Weinberger","CW","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Director of Budget","Stockman","DA","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Director of CIA","Casey","WJ","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Education","Bell","JT","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Energy","Edwards","JB","Male","REP",61620,1,20jan1981,19jan1983,730
"USA",20,"Energy","Hodel","DP","Male","REP",61620,1,20jan1981,19jan1983,730
"USA",20,"Health and Human Services","Schweiker","RS","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Housing and Urban Development","Pierce","SR","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Interior","Watt","JG","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Labor","Donovan","RJ","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"President","Reagan","RCB","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Secretary of State","Haig","AM","Male","REP",61620,1,20jan1981,19jan1983,730
"USA",20,"Secretary of State","Shultz","GP","Male","REP",61620,1,20jan1981,19jan1983,730
"USA",20,"Special Trade Representative","Brock","WE","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Transportation","Lewis","AL","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Treasury","Regan","DT","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"UN Ambassador","Kirkpatrick","J","Female","REP",61620,0,20jan1981,19jan1983,730
"USA",20,"Vice President","Bush","GHW","Male","REP",61620,0,20jan1981,19jan1983,730
"USA",21,"Agriculture","Block","J","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Attorney General","Meese","E ","Male","REP",61620,1,20jan1983,19jan1985,731
"USA",21,"Attorney General","Smith","WF","Male","REP",61620,1,20jan1983,19jan1985,731
"USA",21,"Commerce","Baldrige","M","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Defense","Weinberger","CW","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Director of Budget","Stockman","DA","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Director of CIA","Casey","WJ","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Education","Bell","JT","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Energy","Hodel","DP","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Health and Human Services","Heckler","MM","Female","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Housing and Urban Development","Pierce","SR","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Interior","Clark","W","Male","REP",61620,1,20jan1983,19jan1985,731
"USA",21,"Interior","Watt","JG","Male","REP",61620,1,20jan1983,19jan1985,731
"USA",21,"Labor","Donovan","RJ","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"President","Reagan","RCB","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Secretary of State","Shultz","GP","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Special Trade Representative","Brock","WE","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Transportation","Dole","EH","Female","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Treasury","Regan","DT","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"UN Ambassador","Kirkpatrick","J","Female","REP",61620,0,20jan1983,19jan1985,731
"USA",21,"Vice President","Bush","GHW","Male","REP",61620,0,20jan1983,19jan1985,731
"USA",22,"Agriculture","Lyng","R","Male","REP",61620,1,20jan1985,19jan1987,730
"USA",22,"Agriculture","Block","J","Male","REP",61620,1,20jan1985,19jan1987,730
"USA",22,"Attorney General","Meese","E ","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Commerce","Baldrige","M","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Defense","Weinberger","CW","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Director of Budget","Stockman","DA","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Director of CIA","Casey","WJ","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Education","Bennett","WJ","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Energy","Herrington","JS","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Health and Human Services","Heckler","MM","Female","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Housing and Urban Development","Pierce","SR","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Interior","Hodel","DP","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Labor","Brock","WE","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"President","Reagan","RCB","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Secretary of State","Shultz","GP","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Transportation","Dole","EH","Female","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Treasury","Baker","JA","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"UN Ambassador","Walters","VA","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",22,"Vice President","Bush","GHW","Male","REP",61620,0,20jan1985,19jan1987,730
"USA",23,"Agriculture","Lyng","R","Male","REP",61620,0,20jan1987,19jan1989,731
"USA",23,"Attorney General","Thornburgh","R","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Attorney General","Meese","E ","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Chairman of the Council of Economic Advisers","Sprinkel","B","Male","REP",61620,0,20jan1987,19jan1989,731
"USA",23,"Commerce","Verity","CW","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Commerce","Baldrige","M","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Defense","Carlucci","F","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Defense","Weinberger","CW","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Director of Budget","Stockman","DA","Male","REP",61620,0,20jan1987,19jan1989,731
"USA",23,"Director of CIA","Webster","WH","Male","REP",61620,0,20jan1987,19jan1989,731
"USA",23,"Education","Bennett","WJ","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Education","Cavazos","L","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Energy","Herrington","JS","Male","REP",61620,0,20jan1987,19jan1989,731
"USA",23,"Health and Human Services","Heckler","MM","Female","REP",61620,0,20jan1987,19jan1989,731
"USA",23,"Housing and Urban Development","Pierce","SR","Male","REP",61620,0,20jan1987,19jan1989,731
"USA",23,"Interior","Hodel","DP","Male","REP",61620,0,20jan1987,19jan1989,731
"USA",23,"Labor","Brock","WE","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Labor","McLaughlin","AD","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"President","Reagan","RCB","Male","REP",61620,0,20jan1987,19jan1989,731
"USA",23,"Secretary of State","Shultz","GP","Male","REP",61620,0,20jan1987,19jan1989,731
"USA",23,"Transportation","Burnley","JH","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Transportation","Dole","EH","Female","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Treasury","Baker","JA","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"Treasury","Brady","N","Male","REP",61620,1,20jan1987,19jan1989,731
"USA",23,"UN Ambassador","Walters","VA","Male","REP",61620,0,20jan1987,19jan1989,731
"USA",23,"Vice President","Bush","GHW","Male","REP",61620,0,20jan1987,19jan1989,731
"USA",24,"Agriculture","Yeutter","CW","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Attorney General","Thornburgh","R","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Commerce","Mosbacher","R","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Defense","Cheney","R","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Education","Alexander","L","Male","REP",61620,1,20jan1989,19jan1991,730
"USA",24,"Education","Cavazos","L","Male","REP",61620,1,20jan1989,19jan1991,730
"USA",24,"Energy","Watkins","J","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Health and Human Services","Sullivan","L","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Housing and Urban Development","Kemp","J","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Interior","Lujan","M","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Labor","Dole","EH","Female","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"President","Bush","GHW","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Transportation","Skinner","SK","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Treasury","Brady","N","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Veterans Affairs","Derwinsky","EH","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",24,"Vice President","Quayle","JD","Male","REP",61620,0,20jan1989,19jan1991,730
"USA",25,"Agriculture","Yeutter","CW","Male","REP",61620,0,20jan1991,19jan1993,731
"USA",25,"Attorney General","Thornburgh","R","Male","REP",61620,1,20jan1991,19jan1993,731
"USA",25,"Attorney General","Barr","WR","Male","REP",61620,1,20jan1991,19jan1993,731
"USA",25,"Commerce","Mosbacher","R","Male","REP",61620,1,20jan1991,19jan1993,731
"USA",25,"Commerce","Franklin","BH","Female","REP",61620,1,20jan1991,19jan1993,731
"USA",25,"Defense","Cheney","R","Male","REP",61620,0,20jan1991,19jan1993,731
"USA",25,"Education","Alexander","L","Male","REP",61620,0,20jan1991,19jan1993,731
"USA",25,"Energy","Watkins","J","Male","REP",61620,0,20jan1991,19jan1993,731
"USA",25,"Health and Human Services","Sullivan","L","Male","REP",61620,0,20jan1991,19jan1993,731
"USA",25,"Housing and Urban Development","Kemp","J","Male","REP",61620,0,20jan1991,19jan1993,731
"USA",25,"Interior","Lujan","M","Male","REP",61620,0,20jan1991,19jan1993,731
"USA",25,"Labor","Martin","L","Female","REP",61620,0,20jan1991,19jan1993,731
"USA",25,"President","Bush","GHW","Male","REP",61620,0,20jan1991,19jan1993,731
"USA",25,"Transportation","Card","WH","Male","REP",61620,1,20jan1991,19jan1993,731
"USA",25,"Transportation","Skinner","SK","Male","REP",61620,1,20jan1991,19jan1993,731
"USA",25,"Treasury","Brady","N","Male","REP",61620,0,20jan1991,19jan1993,731
"USA",25,"Veterans Affairs","Derwinsky","EH","Male","REP",61620,0,20jan1991,19jan1993,731
"USA",25,"Vice President","Quayle","JD","Male","REP",61620,0,20jan1991,19jan1993,731
"USA",26,"Agriculture","Glickman","D ","Male","DEM",61320,1,20jan1993,19jan1995,730
"USA",26,"Agriculture","Espy","M","Male","DEM",61320,1,20jan1993,19jan1995,730
"USA",26,"Attorney General","Reno","J","Female","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Commerce","Brown","RH","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Defense","Aspin","L","Male","DEM",61320,1,20jan1993,19jan1995,730
"USA",26,"Defense","Perry","WJ","Male","DEM",61320,1,20jan1993,19jan1995,730
"USA",26,"Director of the Office of Management and Budget","Panetta","LE","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Education","Riley","RW","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Energy","O'Leary","HR","Female","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Health and Human Services","Shalala","DE","Female","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Housing and Urban Development","Cisneros","HG","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Interior","Babbit","BH","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Labor","Reich","RR","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"President","Clinton","WJ","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Secretary of State","Christopher","WM","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Transportation","Pena","FF","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Treasury","Bentsen","L","Male","DEM",61320,1,20jan1993,19jan1995,730
"USA",26,"Treasury","Rubin","RE","Male","DEM",61320,1,20jan1993,19jan1995,730
"USA",26,"US Trade Representative","Kantor","M","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Veterans Affairs","Brown","J","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",26,"Vice President","Gore","A","Male","DEM",61320,0,20jan1993,19jan1995,730
"USA",27,"Attorney General","Reno","J","Male","DEM",61320,0,20jan1995,19jan1997,731
"USA",27,"Commerce","Brown","RH","Male","DEM",61320,1,20jan1995,19jan1997,731
"USA",27,"Commerce","Kantor","M","Male","DEM",61320,1,20jan1995,19jan1997,731
"USA",27,"Defense","Perry","WJ","Male","DEM",61320,0,20jan1995,19jan1997,731
"USA",27,"Director of the Office of Management and Budget","Panetta","LE","Male","DEM",61320,1,20jan1995,19jan1997,731
"USA",27,"Director of the Office of Management and Budget","Rivlin","AM","Male","DEM",61320,1,20jan1995,19jan1997,731
"USA",27,"Education","Riley","RW","Male","DEM",61320,0,20jan1995,19jan1997,731
"USA",27,"Energy","O'Leary","HR","Female","DEM",61320,0,20jan1995,19jan1997,731
"USA",27,"Health and Human Services","Shalala","DE","Male","DEM",61320,0,20jan1995,19jan1997,731
"USA",27,"Housing and Urban Development","Cisneros","HG","Male","DEM",61320,0,20jan1995,19jan1997,731
"USA",27,"Interior","Babbit","BH","Male","DEM",61320,0,20jan1995,19jan1997,731
"USA",27,"Labor","Reich","RR","Male","DEM",61320,0,20jan1995,19jan1997,731
"USA",27,"President","Clinton","WJ","Male","DEM",61320,0,20jan1995,19jan1997,731
"USA",27,"Transportation","Pena","FF","Male","DEM",61320,0,20jan1995,19jan1997,731
"USA",27,"US Trade Representative","Barshefsky","C","Female","DEM",61320,1,20jan1995,19jan1997,731
"USA",27,"US Trade Representative","Kantor","M","Male","DEM",61320,1,20jan1995,19jan1997,731
"USA",27,"Veterans Affairs","Brown","J","Male","DEM",61320,0,20jan1995,19jan1997,731
"USA",27,"Vice President","Gore","A","Male","DEM",61320,0,20jan1995,19jan1997,731
"Canada",1,"Agriculture","Bridges","H","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Agriculture","Gardiner","J","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Defence","Gibson","C","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Defence","Abbot","D","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Finance","Martin","PJJ","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Finance","Isley","J","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Finance","McCann","J","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Foreign Affairs","Mackenzie","WL","Male","LIB",62420,0,30aug1945,15nov1948,1174
"Canada",1,"Health","Claxton","B","Male","LIB",62420,0,30aug1945,15nov1948,1174
"Canada",1,"Industry/Trade","Glen","J","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Industry/Trade","MacKinnon","J","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Justice","St.Laurent","L","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Justice","Jean","J","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Labour","Mitchell","H","Male","LIB",62420,0,30aug1945,15nov1948,1174
"Canada",1,"Other","Robertson","W","Male","LIB",62420,0,30aug1945,15nov1948,1174
"Canada",1,"Prime Minister","Mackenzie","WL","Male","LIB",62420,0,30aug1945,15nov1948,1174
"Canada",1,"Public Works","Bertrand","E","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Public Works","Howe","CD","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Public Works","Chevrier","L","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Public Works","Martin","PJJ","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Public Works","Fournier","A","Male","LIB",62420,1,30aug1945,15nov1948,1174
"Canada",1,"Social Affairs","Mackenzie","I","Male","LIB",62420,0,30aug1945,15nov1948,1174
"Canada",2,"Agriculture","Gardiner","J","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Agriculture","Mayhew","R","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Defence","Claxton","B","Male","LIB",62420,0,16nov1948,26jun1949,223
"Canada",2,"Deputy Prime Minister","Robertson","N","Male","LIB",62420,0,16nov1948,26jun1949,223
"Canada",2,"Finance","McCann","J","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Finance","Abbot","D","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Foreign Affairs","Pearson","LB","Male","LIB",62420,0,16nov1948,26jun1949,223
"Canada",2,"Health","Martin","PJJ","Male","LIB",62420,0,16nov1948,26jun1949,223
"Canada",2,"Industry/Trade","Howe","CD","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Industry/Trade","MacKinnon","J","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Justice","Jean","J","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Justice","Garson","S","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Labour","Mitchell","H","Male","LIB",62420,0,16nov1948,26jun1949,223
"Canada",2,"Other","Bradley","G","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Other","Robertson","W","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Prime Minister","St.Laurent","L","Male","LIB",62420,0,16nov1948,26jun1949,223
"Canada",2,"Public Works","Fournier","A","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Public Works","Howe","CD","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Public Works","Bertrand","E","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Public Works","Chevrier","L","Male","LIB",62420,1,16nov1948,26jun1949,223
"Canada",2,"Social Affairs","Gregg","M","Male","LIB",62420,0,16nov1948,26jun1949,223
"Canada",3,"Agriculture","Mayhew","R","Male","LIB",62420,1,27jun1949,09aug1953,1505
"Canada",3,"Agriculture","Gardiner","J","Male","LIB",62420,1,27jun1949,09aug1953,1505
"Canada",3,"Defence","Claxton","B","Male","LIB",62420,0,27jun1949,09aug1953,1505
"Canada",3,"Deputy Prime Minister","Robertson","N","Male","LIB",62420,0,27jun1949,09aug1953,1505
